Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
22.120.1,False,False,True,62,741,The American Wing,1922,Andiron,Andiron,,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,22 1/2 x 23 in. (57.2 x 58.4 cm),"Rogers Fund, 1922",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/62,https://www.wikidata.org/wiki/Q116250681,,"Metropolitan Museum of Art, New York, NY",,,
22.120.2,False,False,True,63,741,The American Wing,1922,Andiron,Andiron,,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,22 1/2 x 23 in. (57.2 x 58.4 cm),"Rogers Fund, 1922",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/63,https://www.wikidata.org/wiki/Q116373711,,"Metropolitan Museum of Art, New York, NY",,,
23.80.14,False,False,True,64,728,The American Wing,1923,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1795–1810,1795,1810,"Brass, iron",25 1/4 x 21 1/2 x 13 1/2 in. (64.1 x 54.6 x 34.3 cm),"Gift of Mr. and Mrs. William A. Moore, 1923",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/64,https://www.wikidata.org/wiki/Q116373708,,"Metropolitan Museum of Art, New York, NY",,,
23.80.15,False,False,True,65,728,The American Wing,1923,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1795–1810,1795,1810,"Brass, iron",25 1/4 x 21 1/2 x 13 1/2 in. (64.1 x 54.6 x 34.3 cm),"Gift of Mr. and Mrs. William A. Moore, 1923",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/65,https://www.wikidata.org/wiki/Q116373709,,"Metropolitan Museum of Art, New York, NY",,,
30.120.83,False,False,True,68,719,The American Wing,1930,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",H. 23 1/2 in. (59.7 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/68,https://www.wikidata.org/wiki/Q116373701,,"Metropolitan Museum of Art, New York, NY",,,
30.120.84,False,False,True,69,719,The American Wing,1930,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",H. 23 1/2 in. (59.7 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/69,https://www.wikidata.org/wiki/Q116373704,,"Metropolitan Museum of Art, New York, NY",,,
34.90.1,False,False,True,70,774,The American Wing,1934,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1750–65,1750,1765,"Bell metal, possibly iron",18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm),"Rogers Fund, 1934",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/70,https://www.wikidata.org/wiki/Q116373688,,"Metropolitan Museum of Art, New York, NY",,,
34.90.2,False,False,True,71,774,The American Wing,1934,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1750–65,1750,1765,"Bell metal, possibly iron",18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm),"Rogers Fund, 1934",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/71,https://www.wikidata.org/wiki/Q116373689,,"Metropolitan Museum of Art, New York, NY",,,
36.31.1,False,False,False,72,774,The American Wing,1936,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1750–80,1750,1780,"Brass, iron",21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),"Morris K. Jesup Fund, 1936",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/72,https://www.wikidata.org/wiki/Q116250682,,"Metropolitan Museum of Art, New York, NY",,,
36.31.2,False,False,False,73,774,The American Wing,1936,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1750–80,1750,1780,"Brass, iron",21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),"Morris K. Jesup Fund, 1936",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/73,https://www.wikidata.org/wiki/Q116250684,,"Metropolitan Museum of Art, New York, NY",,,
37.15.1,False,False,True,74,,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Iron,30 3/4 x 28 in. (78.1 x 71.1 cm),"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/74,,,"Metropolitan Museum of Art, New York, NY",,,
37.15.2,False,False,True,75,,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Iron,30 3/4 x 28 in. (78.1 x 71.1 cm),"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/75,,,"Metropolitan Museum of Art, New York, NY",,,
37.46.1,False,False,False,76,774,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Iron, brass",21 1/4 x 17 3/4 in. (54 x 45.1 cm),"Rogers Fund, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/76,https://www.wikidata.org/wiki/Q116250685,,"Metropolitan Museum of Art, New York, NY",,,
37.46.2,False,False,False,77,774,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Iron, brass",21 1/4 x 17 3/4 in. (54 x 45.1 cm),"Rogers Fund, 1937",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/77,https://www.wikidata.org/wiki/Q116250686,,"Metropolitan Museum of Art, New York, NY",,,
37.174.1,False,False,True,78,774,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Brass, iron",17 3/4 x 24 in. (45.1 x 61 cm),"Rogers Fund, 1937",Made in,,,,Spain,,,,,,,,,http://www.metmuseum.org/art/collection/search/78,https://www.wikidata.org/wiki/Q116373705,,"Metropolitan Museum of Art, New York, NY",,,
37.174.2,False,False,True,79,774,The American Wing,1937,Andiron,Andiron,,,,,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Brass, iron",17 3/4 x 24 in. (45.1 x 61 cm),"Rogers Fund, 1937",Made in,,,,Spain,,,,,,,,,http://www.metmuseum.org/art/collection/search/79,https://www.wikidata.org/wiki/Q116373706,,"Metropolitan Museum of Art, New York, NY",,,
39.184.46,False,False,True,80,718,The American Wing,1939,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",Probably made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/80,https://www.wikidata.org/wiki/Q116373699,,"Metropolitan Museum of Art, New York, NY",,,
39.184.47,False,False,True,81,718,The American Wing,1939,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/81,https://www.wikidata.org/wiki/Q116373700,,"Metropolitan Museum of Art, New York, NY",,,
41.160.340,False,False,False,84,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1800–1850,1800,1850,Brass,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/84,https://www.wikidata.org/wiki/Q116250689,,"Metropolitan Museum of Art, New York, NY",,,
41.160.341,False,False,False,85,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1800–1850,1800,1850,Brass,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/85,https://www.wikidata.org/wiki/Q116390069,,"Metropolitan Museum of Art, New York, NY",,,
41.160.344,False,False,True,86,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1730–70,1730,1770,Brass,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/86,https://www.wikidata.org/wiki/Q116373696,,"Metropolitan Museum of Art, New York, NY",,,
41.160.345,False,False,True,87,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1730–70,1730,1770,Brass,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/87,https://www.wikidata.org/wiki/Q116373697,,"Metropolitan Museum of Art, New York, NY",,,
41.160.346,False,False,True,88,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/88,https://www.wikidata.org/wiki/Q116373691,,"Metropolitan Museum of Art, New York, NY",,,
41.160.347,False,False,True,89,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/89,https://www.wikidata.org/wiki/Q116373693,,"Metropolitan Museum of Art, New York, NY",,,
41.160.372,False,False,True,90,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1830,1770,1830,Brass,18 3/4 x 17 in. (47.6 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/90,https://www.wikidata.org/wiki/Q116373685,,"Metropolitan Museum of Art, New York, NY",,,
41.160.373,False,False,True,91,774,The American Wing,1941,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1770–1830,1770,1830,Brass,18 3/4 x 17 in. (47.6 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/91,https://www.wikidata.org/wiki/Q116373687,,"Metropolitan Museum of Art, New York, NY",,,
46.67.126,False,False,True,92,729,The American Wing,1946,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1795–1815,1795,1815,"Brass, iron",23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/92,https://www.wikidata.org/wiki/Q116234887,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113
46.67.127,False,False,True,93,729,The American Wing,1946,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,1795–1815,1795,1815,"Brass, iron",23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/93,https://www.wikidata.org/wiki/Q116373683,,"Metropolitan Museum of Art, New York, NY",Birds,http://vocab.getty.edu/page/aat/300266506,https://www.wikidata.org/wiki/Q5113
47.137.1,False,False,True,94,,The American Wing,1947,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,21 x 15 3/4 in. (53.3 x 40 cm),"Gift of Mrs. J. Insley Blair, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/94,,,"Metropolitan Museum of Art, New York, NY",,,
47.137.2,False,False,True,95,,The American Wing,1947,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,21 x 15 3/4 in. (53.3 x 40 cm),"Gift of Mrs. J. Insley Blair, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/95,,,"Metropolitan Museum of Art, New York, NY",,,
48.135.107,False,False,False,96,774,The American Wing,1948,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Brass, iron",23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/96,https://www.wikidata.org/wiki/Q116390078,,"Metropolitan Museum of Art, New York, NY",,,
48.135.108,False,False,False,97,774,The American Wing,1948,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Brass, iron",23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/97,https://www.wikidata.org/wiki/Q116390084,,"Metropolitan Museum of Art, New York, NY",,,
48.158.2,False,False,False,98,774,The American Wing,1948,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, steel",11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),"Gift of Mrs. J. Insley Blair, 1948",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/98,https://www.wikidata.org/wiki/Q116390093,,"Metropolitan Museum of Art, New York, NY",,,
48.158.3,False,False,False,99,774,The American Wing,1948,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, steel",11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),"Gift of Mrs. J. Insley Blair, 1948",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/99,https://www.wikidata.org/wiki/Q116390102,,"Metropolitan Museum of Art, New York, NY",,,
49.73.4,False,False,True,100,774,The American Wing,1949,Andiron,Andiron,American or British,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),"Gift of Mrs. J. Insley Blair, 1949",Possibly made in|Possibly made in,,,,United States|England,,,,,,,,,http://www.metmuseum.org/art/collection/search/100,https://www.wikidata.org/wiki/Q116373677,,"Metropolitan Museum of Art, New York, NY",,,
49.73.5,False,False,True,101,774,The American Wing,1949,Andiron,Andiron,American or British,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),"Gift of Mrs. J. Insley Blair, 1949",Possibly made in|Possibly made in,,,,United States|England,,,,,,,,,http://www.metmuseum.org/art/collection/search/101,https://www.wikidata.org/wiki/Q116373678,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.62a,False,False,True,102,774,The American Wing,1971,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1790–1820,1790,1820,"Brass, iron",22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/102,https://www.wikidata.org/wiki/Q116373675,,"Metropolitan Museum of Art, New York, NY",,,
1971.180.62b,False,False,True,103,774,The American Wing,1971,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1790–1820,1790,1820,"Brass, iron",22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/103,https://www.wikidata.org/wiki/Q116373676,,"Metropolitan Museum of Art, New York, NY",,,
1980.499.4,False,False,True,104,774,The American Wing,1980,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Wrought iron,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),"Gift of Mrs. Eleanor G. Sargent, 1980",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/104,https://www.wikidata.org/wiki/Q116373679,,"Metropolitan Museum of Art, New York, NY",,,
1980.499.5,False,False,True,105,774,The American Wing,1980,Andiron,Andiron,,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Wrought iron,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),"Gift of Mrs. Eleanor G. Sargent, 1980",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/105,https://www.wikidata.org/wiki/Q116373681,,"Metropolitan Museum of Art, New York, NY",,,
1984.134.1,False,False,True,106,774,The American Wing,1984,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),"Friends of the American Wing Fund, 1984",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/106,https://www.wikidata.org/wiki/Q116373672,,"Metropolitan Museum of Art, New York, NY",,,
1984.134.2,False,False,True,107,774,The American Wing,1984,Andiron,Andiron,American,,,,,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),"Friends of the American Wing Fund, 1984",Probably made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/107,https://www.wikidata.org/wiki/Q116373673,,"Metropolitan Museum of Art, New York, NY",,,
1989.120.1,False,False,True,108,774,The American Wing,1989,Andiron,Andiron,American,,,,,16605,Maker," ",John Bailey,"American, active New York, 1736–1815"," ","Bailey, John",American,1736      ,1815      ,,http://vocab.getty.edu/page/ulan/500524521,,1792–1814,1792,1814,Brass and iron,16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm),"Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/108,https://www.wikidata.org/wiki/Q116373670,,"Metropolitan Museum of Art, New York, NY",,,
1989.120.2,False,False,True,109,774,The American Wing,1989,Andiron,Andiron,American,,,,,16605,Maker," ",John Bailey,"American, active New York, 1736–1815"," ","Bailey, John",American,1736      ,1815      ,,http://vocab.getty.edu/page/ulan/500524521,,1792–1814,1792,1814,Brass and iron,16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm),"Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/109,https://www.wikidata.org/wiki/Q116373671,,"Metropolitan Museum of Art, New York, NY",,,
41.160.374,False,False,True,110,774,The American Wing,1941,Andiron,Andiron,American,,,,,109,Maker," ",James Davis,active 1803–28," ","Davis, James",American,1803      ,1828      ,,,,1803–28,1803,1828,Brass,18 1/2 x 17 in. (47 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/110,https://www.wikidata.org/wiki/Q116373666,,"Metropolitan Museum of Art, New York, NY",,,
41.160.375,False,False,True,111,774,The American Wing,1941,Andiron,Andiron,American,,,,,109,Maker," ",James Davis,active 1803–28," ","Davis, James",American,1803      ,1828      ,,,,1803–28,1803,1828,Brass,18 1/2 x 17 in. (47 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/111,https://www.wikidata.org/wiki/Q116373668,,"Metropolitan Museum of Art, New York, NY",,,
1985.349.1,False,False,True,112,774,The American Wing,1985,Andiron,Andiron,American,,,,,109,Maker," ",John Molineux,active ca. 1800–1820," ","Molineux, John",American,1797      ,1820      ,,,,ca. 1810,1807,1810,"Brass, iron",H. 17 in. (43.2 cm),"Gift of The Wunsch Americana Foundation Inc., 1985",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/112,https://www.wikidata.org/wiki/Q116373661,,"Metropolitan Museum of Art, New York, NY",,,
1985.349.2,False,False,True,113,774,The American Wing,1985,Andiron,Andiron,American,,,,,109,Maker," ",John Molineux,active ca. 1800–1820," ","Molineux, John",American,1797      ,1820      ,,,,ca. 1810,1807,1810,"Brass, iron",H. 17 in. (43.2 cm),"Gift of The Wunsch Americana Foundation Inc., 1985",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/113,https://www.wikidata.org/wiki/Q116373662,,"Metropolitan Museum of Art, New York, NY",,,
30.120.89,False,False,True,114,719,The American Wing,1930,Andiron,Andiron,American,,,,,937,Maker," ",Revere and Son,ca. 1787–?," ",Revere and Son,American,1787      ,"          ",,,,1787–1810,1787,1810,"Brass, iron",24 1/2 in. × 13 in. × 20 3/8 in. (62.2 × 33 × 51.8 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/114,https://www.wikidata.org/wiki/Q116373657,,"Metropolitan Museum of Art, New York, NY",,,
30.120.90,False,False,True,115,719,The American Wing,1930,Andiron,Andiron,American,,,,,937,Maker," ",Revere and Son,ca. 1787–?," ",Revere and Son,American,1787      ,"          ",,,,1787–1810,1787,1810,"Brass, iron",24 1/2 in. × 13 in. × 20 3/8 in. (62.2 × 33 × 51.8 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/115,https://www.wikidata.org/wiki/Q116373660,,"Metropolitan Museum of Art, New York, NY",,,
52.77.60,False,False,True,116,774,The American Wing,1952,Andiron,Andiron,American,,,,,16230,Maker," ",Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts"," ","Revere, Paul, Jr.",American,1734      ,1818      ,,http://vocab.getty.edu/page/ulan/500017620,https://www.wikidata.org/wiki/Q327071,ca. 1790,1787,1790,Brass,H. 21 1/8 in. (53.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/116,https://www.wikidata.org/wiki/Q116373652,,"Metropolitan Museum of Art, New York, NY",,,
52.77.61,False,False,True,117,774,The American Wing,1952,Andiron,Andiron,American,,,,,16230,Maker," ",Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts"," ","Revere, Paul, Jr.",American,1734      ,1818      ,,http://vocab.getty.edu/page/ulan/500017620,https://www.wikidata.org/wiki/Q327071,ca. 1790,1787,1790,Brass,H. 21 1/8 in. (53.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/117,https://www.wikidata.org/wiki/Q116373655,,"Metropolitan Museum of Art, New York, NY",,,
